,Open,High,Low,Close,Adj Close,Volume
2022-07-22 09:30:00-04:00,30.8799991607666,30.93000030517578,30.799999237060547,30.906400680541992,30.906400680541992,5059496.0
2022-07-22 09:31:00-04:00,30.906700134277344,30.924999237060547,30.790000915527344,30.790000915527344,30.790000915527344,901870.0
2022-07-22 09:32:00-04:00,30.790000915527344,30.790000915527344,30.6299991607666,30.665000915527344,30.665000915527344,881036.0
2022-07-22 09:33:00-04:00,30.774999618530273,30.819700241088867,30.774999618530273,30.799999237060547,30.799999237060547,867109.0
2022-07-22 09:34:00-04:00,30.721200942993164,30.81999969482422,30.709999084472656,30.75,30.75,531317.0
2022-07-22 09:35:00-04:00,30.75,30.75,30.65999984741211,30.690000534057617,30.690000534057617,634365.0
2022-07-22 09:36:00-04:00,30.699800491333008,30.760099411010742,30.684999465942383,30.74650001525879,30.74650001525879,623885.0
2022-07-22 09:37:00-04:00,30.75,31.010000228881836,30.75,30.989999771118164,30.989999771118164,1521781.0
2022-07-22 09:38:00-04:00,31.0,31.05500030517578,30.959999084472656,31.0,31.0,1122771.0
2022-07-22 09:39:00-04:00,31.0,31.149999618530273,31.0,31.1299991607666,31.1299991607666,954189.0
2022-07-22 09:40:00-04:00,31.125,31.18000030517578,31.049999237060547,31.1200008392334,31.1200008392334,873295.0
2022-07-22 09:41:00-04:00,31.125,31.125,31.020000457763672,31.020000457763672,31.020000457763672,541253.0
2022-07-22 09:42:00-04:00,31.060100555419922,31.068099975585938,30.959999084472656,30.9606990814209,30.9606990814209,524052.0
2022-07-22 09:43:00-04:00,31.0,31.03499984741211,31.0,31.030000686645508,31.030000686645508,431852.0
2022-07-22 09:44:00-04:00,31.0,31.040000915527344,30.950000762939453,30.959999084472656,30.959999084472656,383607.0
2022-07-22 09:45:00-04:00,31.0,31.020000457763672,30.809999465942383,30.899900436401367,30.899900436401367,713058.0
2022-07-22 09:46:00-04:00,31.0,31.0,30.890100479125977,30.990100860595703,30.990100860595703,572192.0
2022-07-22 09:47:00-04:00,30.979999542236328,30.989999771118164,30.889999389648438,30.940000534057617,30.940000534057617,360543.0
2022-07-22 09:48:00-04:00,31.0,31.059999465942383,30.9950008392334,31.030000686645508,31.030000686645508,545123.0
2022-07-22 09:49:00-04:00,31.125,31.29990005493164,31.09000015258789,31.25,31.25,1233159.0
2022-07-22 09:50:00-04:00,31.229999542236328,31.440000534057617,31.229999542236328,31.434999465942383,31.434999465942383,1528179.0
2022-07-22 09:51:00-04:00,31.5,31.520000457763672,31.329999923706055,31.329999923706055,31.329999923706055,1525170.0
2022-07-22 09:52:00-04:00,31.125,31.129899978637695,31.114999771118164,31.114999771118164,31.114999771118164,777941.0
2022-07-22 09:53:00-04:00,31.104999542236328,31.110000610351562,30.889999389648438,30.895000457763672,30.895000457763672,846976.0
2022-07-22 09:54:00-04:00,30.979999542236328,30.979999542236328,30.950000762939453,30.96500015258789,30.96500015258789,683277.0
2022-07-22 09:55:00-04:00,30.879899978637695,30.885000228881836,30.8700008392334,30.8799991607666,30.8799991607666,496017.0
2022-07-22 09:56:00-04:00,30.834999084472656,30.834999084472656,30.760000228881836,30.799999237060547,30.799999237060547,774058.0
2022-07-22 09:57:00-04:00,30.875,30.88990020751953,30.809999465942383,30.84000015258789,30.84000015258789,551652.0
2022-07-22 09:58:00-04:00,30.854999542236328,30.88789939880371,30.760000228881836,30.770000457763672,30.770000457763672,438490.0
2022-07-22 09:59:00-04:00,30.76059913635254,30.799999237060547,30.657499313354492,30.65999984741211,30.65999984741211,513084.0
2022-07-22 10:00:00-04:00,30.670000076293945,30.709999084472656,30.5310001373291,30.539499282836914,30.539499282836914,1086195.0
2022-07-22 10:01:00-04:00,30.530000686645508,30.545000076293945,30.462299346923828,30.499099731445312,30.499099731445312,770763.0
2022-07-22 10:02:00-04:00,30.5,30.649999618530273,30.489999771118164,30.56999969482422,30.56999969482422,1049096.0
2022-07-22 10:03:00-04:00,30.56999969482422,30.649999618530273,30.549999237060547,30.639999389648438,30.639999389648438,466095.0
2022-07-22 10:04:00-04:00,30.639999389648438,30.66990089416504,30.57990074157715,30.600000381469727,30.600000381469727,347215.0
2022-07-22 10:05:00-04:00,30.600000381469727,30.610000610351562,30.450000762939453,30.459999084472656,30.459999084472656,807997.0
2022-07-22 10:06:00-04:00,30.45170021057129,30.559999465942383,30.45170021057129,30.49679946899414,30.49679946899414,508778.0
2022-07-22 10:07:00-04:00,30.498899459838867,30.528099060058594,30.399999618530273,30.510000228881836,30.510000228881836,588865.0
2022-07-22 10:08:00-04:00,30.510000228881836,30.610000610351562,30.510000228881836,30.5580997467041,30.5580997467041,798684.0
2022-07-22 10:09:00-04:00,30.549999237060547,30.59000015258789,30.5,30.514999389648438,30.514999389648438,341760.0
2022-07-22 10:10:00-04:00,30.510000228881836,30.6299991607666,30.5,30.610000610351562,30.610000610351562,630878.0
2022-07-22 10:11:00-04:00,30.608600616455078,30.729999542236328,30.600000381469727,30.719999313354492,30.719999313354492,697861.0
2022-07-22 10:12:00-04:00,30.725000381469727,30.81999969482422,30.690000534057617,30.80500030517578,30.80500030517578,564852.0
2022-07-22 10:13:00-04:00,30.80970001220703,30.84000015258789,30.764999389648438,30.795000076293945,30.795000076293945,531467.0
2022-07-22 10:14:00-04:00,30.795000076293945,30.810100555419922,30.739999771118164,30.75,30.75,331307.0
2022-07-22 10:15:00-04:00,30.75,30.8799991607666,30.739999771118164,30.81999969482422,30.81999969482422,729403.0
2022-07-22 10:16:00-04:00,30.829999923706055,30.8799991607666,30.739999771118164,30.75,30.75,513326.0
2022-07-22 10:17:00-04:00,30.7549991607666,30.84000015258789,30.75,30.81999969482422,30.81999969482422,326530.0
2022-07-22 10:18:00-04:00,30.81999969482422,30.8700008392334,30.790000915527344,30.848100662231445,30.848100662231445,294921.0
