,Open,High,Low,Close,Adj Close,Volume
2022-07-14 09:30:00-04:00,11152.8427734375,11162.333984375,11152.8427734375,11162.333984375,11162.333984375,0.0
2022-07-14 09:31:00-04:00,11153.625,11153.625,11123.3798828125,11123.3798828125,11123.3798828125,22145238.0
2022-07-14 09:32:00-04:00,11110.486328125,11121.7978515625,11108.3271484375,11120.8974609375,11120.8974609375,19196232.0
2022-07-14 09:33:00-04:00,11117.376953125,11117.376953125,11095.1572265625,11095.1572265625,11095.1572265625,15868687.0
2022-07-14 09:34:00-04:00,11090.66796875,11099.6689453125,11086.2060546875,11095.587890625,11095.587890625,15475435.0
2022-07-14 09:35:00-04:00,11088.384765625,11092.4658203125,11084.6689453125,11088.109375,11088.109375,15379732.0
2022-07-14 09:36:00-04:00,11085.0380859375,11085.0380859375,11071.0849609375,11071.0849609375,11071.0849609375,16065118.0
2022-07-14 09:37:00-04:00,11067.8642578125,11067.8642578125,11055.05078125,11055.05078125,11055.05078125,15552997.0
2022-07-14 09:38:00-04:00,11057.5283203125,11062.7890625,11056.888671875,11059.34375,11059.34375,16188732.0
2022-07-14 09:39:00-04:00,11063.27734375,11063.27734375,11056.4716796875,11056.5537109375,11056.5537109375,16102063.0
2022-07-14 09:40:00-04:00,11057.6083984375,11062.2412109375,11052.1962890625,11056.27734375,11056.27734375,14933602.0
2022-07-14 09:41:00-04:00,11055.8251953125,11055.8251953125,11046.8515625,11046.8515625,11046.8515625,13202717.0
2022-07-14 09:42:00-04:00,11047.73828125,11063.2470703125,11047.73828125,11057.6533203125,11057.6533203125,12636631.0
2022-07-14 09:43:00-04:00,11059.615234375,11059.615234375,11052.6025390625,11055.1025390625,11055.1025390625,15138260.0
2022-07-14 09:44:00-04:00,11057.4228515625,11059.998046875,11054.1708984375,11054.1708984375,11054.1708984375,12906971.0
2022-07-14 09:45:00-04:00,11052.4716796875,11086.1396484375,11052.4716796875,11086.1396484375,11086.1396484375,13480267.0
2022-07-14 09:46:00-04:00,11099.26171875,11101.4228515625,11083.3798828125,11083.3798828125,11083.3798828125,20838904.0
2022-07-14 09:47:00-04:00,11080.216796875,11089.2138671875,11078.1162109375,11086.69921875,11086.69921875,14116899.0
2022-07-14 09:48:00-04:00,11088.96484375,11092.8994140625,11084.0556640625,11092.8994140625,11092.8994140625,12352888.0
2022-07-14 09:49:00-04:00,11091.3779296875,11096.119140625,11088.2783203125,11088.3203125,11088.3203125,10293108.0
2022-07-14 09:50:00-04:00,11083.923828125,11108.822265625,11083.923828125,11107.384765625,11107.384765625,12301504.0
2022-07-14 09:51:00-04:00,11100.98828125,11100.98828125,11081.91796875,11081.91796875,11081.91796875,13718553.0
2022-07-14 09:52:00-04:00,11081.130859375,11082.85546875,11078.853515625,11081.5341796875,11081.5341796875,12834166.0
2022-07-14 09:53:00-04:00,11083.056640625,11090.8310546875,11083.056640625,11090.8310546875,11090.8310546875,11478113.0
2022-07-14 09:54:00-04:00,11090.1982421875,11090.56640625,11078.642578125,11078.642578125,11078.642578125,10914774.0
2022-07-14 09:55:00-04:00,11080.939453125,11087.6044921875,11077.42578125,11086.3544921875,11086.3544921875,12001242.0
2022-07-14 09:56:00-04:00,11085.1416015625,11085.1416015625,11074.138671875,11077.783203125,11077.783203125,11892376.0
2022-07-14 09:57:00-04:00,11075.4345703125,11080.951171875,11071.705078125,11078.1533203125,11078.1533203125,11353833.0
2022-07-14 09:58:00-04:00,11080.333984375,11080.333984375,11071.0439453125,11071.5703125,11071.5703125,10762903.0
2022-07-14 09:59:00-04:00,11071.0068359375,11072.439453125,11063.75390625,11063.75390625,11063.75390625,10070576.0
2022-07-14 10:00:00-04:00,11054.0908203125,11055.1337890625,11049.076171875,11049.7041015625,11049.7041015625,13337698.0
2022-07-14 10:01:00-04:00,11043.2021484375,11043.2021484375,11029.705078125,11029.705078125,11029.705078125,12759835.0
2022-07-14 10:02:00-04:00,11026.5,11027.83984375,11024.951171875,11026.8369140625,11026.8369140625,14636490.0
2022-07-14 10:03:00-04:00,11025.89453125,11034.03125,11025.89453125,11030.8896484375,11030.8896484375,13400389.0
2022-07-14 10:04:00-04:00,11030.50390625,11030.50390625,11020.90625,11020.90625,11020.90625,11616416.0
2022-07-14 10:05:00-04:00,11020.46484375,11020.46484375,11014.8798828125,11014.8798828125,11014.8798828125,11042900.0
2022-07-14 10:06:00-04:00,11017.6240234375,11023.3115234375,11013.5439453125,11019.5673828125,11019.5673828125,11990046.0
2022-07-14 10:07:00-04:00,11017.5966796875,11022.384765625,11016.3017578125,11016.6728515625,11016.6728515625,10738702.0
2022-07-14 10:08:00-04:00,11015.994140625,11020.9658203125,11015.994140625,11019.7060546875,11019.7060546875,10469673.0
2022-07-14 10:09:00-04:00,11019.068359375,11020.935546875,11017.37890625,11017.37890625,11017.37890625,9904351.0
2022-07-14 10:10:00-04:00,11017.5634765625,11019.5078125,11012.705078125,11012.705078125,11012.705078125,10026195.0
2022-07-14 10:11:00-04:00,11010.0458984375,11012.65234375,11006.1259765625,11011.2607421875,11011.2607421875,14553694.0
2022-07-14 10:12:00-04:00,11011.0302734375,11011.0302734375,11007.701171875,11008.49609375,11008.49609375,10849554.0
2022-07-14 10:13:00-04:00,11010.4716796875,11021.52734375,11010.4716796875,11021.232421875,11021.232421875,11989932.0
2022-07-14 10:14:00-04:00,11021.69140625,11029.5576171875,11021.69140625,11026.0068359375,11026.0068359375,11284354.0
2022-07-14 10:15:00-04:00,11027.5859375,11028.1728515625,11025.6728515625,11026.546875,11026.546875,9505652.0
2022-07-14 10:16:00-04:00,11026.0390625,11029.91015625,11025.7568359375,11026.9072265625,11026.9072265625,10280019.0
2022-07-14 10:17:00-04:00,11026.2529296875,11026.2529296875,11019.361328125,11021.4716796875,11021.4716796875,10135727.0
2022-07-14 10:18:00-04:00,11020.5478515625,11020.5478515625,11015.166015625,11015.166015625,11015.166015625,8579262.0
2022-07-14 10:19:00-04:00,11013.0615234375,11013.275390625,11010.0361328125,11013.001953125,11013.001953125,9441706.0
2022-07-14 10:20:00-04:00,11013.8994140625,11032.8095703125,11013.8994140625,11031.83984375,11031.83984375,10389506.0
2022-07-14 10:21:00-04:00,11033.19140625,11038.240234375,11033.19140625,11033.5498046875,11033.5498046875,12392399.0
2022-07-14 10:22:00-04:00,11034.607421875,11038.2705078125,11029.98828125,11030.6494140625,11030.6494140625,8928165.0
2022-07-14 10:23:00-04:00,11032.529296875,11042.7978515625,11031.7705078125,11042.7978515625,11042.7978515625,9666956.0
2022-07-14 10:24:00-04:00,11041.0029296875,11043.5361328125,11040.98828125,11041.888671875,11041.888671875,9050304.0
2022-07-14 10:25:00-04:00,11039.8271484375,11039.8271484375,11034.6962890625,11038.7783203125,11038.7783203125,9905904.0
2022-07-14 10:26:00-04:00,11038.38671875,11041.63671875,11038.1025390625,11039.9814453125,11039.9814453125,8760453.0
2022-07-14 10:27:00-04:00,11039.703125,11040.3369140625,11034.9462890625,11034.9462890625,11034.9462890625,7481584.0
2022-07-14 10:28:00-04:00,11035.078125,11037.767578125,11034.279296875,11037.767578125,11037.767578125,8696024.0
2022-07-14 10:29:00-04:00,11038.5771484375,11042.4892578125,11038.5771484375,11041.4619140625,11041.4619140625,9705557.0
2022-07-14 10:30:00-04:00,11040.142578125,11043.7373046875,11040.06640625,11043.5966796875,11043.5966796875,9458854.0
2022-07-14 10:31:00-04:00,11039.578125,11039.578125,11029.7158203125,11029.7158203125,11029.7158203125,10681161.0
2022-07-14 10:32:00-04:00,11028.7353515625,11029.765625,11024.5078125,11029.765625,11029.765625,10012739.0
2022-07-14 10:33:00-04:00,11031.20703125,11066.748046875,11031.20703125,11061.5087890625,11061.5087890625,13028899.0
2022-07-14 10:34:00-04:00,11061.8408203125,11065.0625,11054.8232421875,11054.8232421875,11054.8232421875,11824430.0
2022-07-14 10:35:00-04:00,11053.1279296875,11057.6328125,11053.1279296875,11053.7236328125,11053.7236328125,9139170.0
2022-07-14 10:36:00-04:00,11050.1259765625,11050.1259765625,11036.685546875,11037.9365234375,11037.9365234375,10214510.0
2022-07-14 10:37:00-04:00,11038.6181640625,11043.17578125,11038.6181640625,11042.6845703125,11042.6845703125,8443858.0
2022-07-14 10:38:00-04:00,11042.0810546875,11047.4873046875,11042.0810546875,11044.9619140625,11044.9619140625,7279246.0
2022-07-14 10:39:00-04:00,11043.0908203125,11045.5048828125,11041.7255859375,11044.1865234375,11044.1865234375,9119215.0
2022-07-14 10:40:00-04:00,11043.2890625,11052.28515625,11043.2890625,11050.95703125,11050.95703125,8020675.0
2022-07-14 10:41:00-04:00,11050.4462890625,11062.0029296875,11050.4462890625,11060.2578125,11060.2578125,9225879.0
2022-07-14 10:42:00-04:00,11056.9912109375,11060.34375,11056.2919921875,11060.34375,11060.34375,7444710.0
2022-07-14 10:43:00-04:00,11060.6513671875,11060.6513671875,11057.48046875,11057.779296875,11057.779296875,6884000.0
2022-07-14 10:44:00-04:00,11055.66796875,11055.66796875,11047.9521484375,11047.9521484375,11047.9521484375,7511000.0
2022-07-14 10:45:00-04:00,11047.802734375,11049.2421875,11040.3515625,11040.3515625,11040.3515625,8971000.0
2022-07-14 10:46:00-04:00,11039.83984375,11045.0791015625,11039.83984375,11041.9921875,11041.9921875,10816000.0
2022-07-14 10:47:00-04:00,11047.3310546875,11053.1875,11047.3310546875,11049.548828125,11049.548828125,7967000.0
2022-07-14 10:48:00-04:00,11051.0595703125,11055.5830078125,11049.7158203125,11054.5205078125,11054.5205078125,6298000.0
2022-07-14 10:49:00-04:00,11053.67578125,11054.791015625,11052.138671875,11054.791015625,11054.791015625,7257000.0
2022-07-14 10:50:00-04:00,11054.634765625,11056.5625,11050.69921875,11051.9384765625,11051.9384765625,7268000.0
2022-07-14 10:51:00-04:00,11052.8779296875,11064.7314453125,11052.8779296875,11063.708984375,11063.708984375,8089000.0
2022-07-14 10:52:00-04:00,11062.2255859375,11082.064453125,11060.802734375,11082.064453125,11082.064453125,6758000.0
2022-07-14 10:53:00-04:00,11078.8642578125,11080.6943359375,11077.0166015625,11080.4482421875,11080.4482421875,11535000.0
2022-07-14 10:54:00-04:00,11079.125,11081.47265625,11077.7255859375,11081.47265625,11081.47265625,7194000.0
2022-07-14 10:55:00-04:00,11079.89453125,11080.0869140625,11077.0380859375,11077.3994140625,11077.3994140625,7410000.0
2022-07-14 10:56:00-04:00,11072.658203125,11072.658203125,11068.7646484375,11069.306640625,11069.306640625,6890000.0
2022-07-14 10:57:00-04:00,11070.2939453125,11070.2939453125,11062.921875,11064.259765625,11064.259765625,7511000.0
2022-07-14 10:58:00-04:00,11061.80859375,11065.38671875,11060.548828125,11064.4326171875,11064.4326171875,10121000.0
2022-07-14 10:59:00-04:00,11063.453125,11063.453125,11061.052734375,11061.287109375,11061.287109375,8171000.0
2022-07-14 11:00:00-04:00,11079.982421875,11093.7119140625,11079.982421875,11088.6435546875,11088.6435546875,0.0
2022-07-14 11:01:00-04:00,11086.26953125,11087.4609375,11075.3798828125,11076.1337890625,11076.1337890625,11217000.0
2022-07-14 11:02:00-04:00,11076.232421875,11078.1708984375,11072.041015625,11075.8310546875,11075.8310546875,7949000.0
2022-07-14 11:03:00-04:00,11074.6455078125,11076.9619140625,11071.33203125,11076.84375,11076.84375,7024000.0
2022-07-14 11:04:00-04:00,11078.642578125,11080.21484375,11077.4619140625,11077.4619140625,11077.4619140625,6967000.0
2022-07-14 11:05:00-04:00,11076.783203125,11080.2275390625,11073.99609375,11080.2275390625,11080.2275390625,6873000.0
2022-07-14 11:06:00-04:00,11079.015625,11084.001953125,11078.396484375,11079.935546875,11079.935546875,8274000.0
2022-07-14 11:07:00-04:00,11078.486328125,11090.111328125,11078.486328125,11088.5732421875,11088.5732421875,8208000.0
2022-07-14 11:08:00-04:00,11087.6318359375,11094.75390625,11087.6318359375,11092.791015625,11092.791015625,8737000.0
2022-07-14 11:09:00-04:00,11093.337890625,11103.9755859375,11093.0791015625,11103.9755859375,11103.9755859375,8653000.0
2022-07-14 11:10:00-04:00,11103.986328125,11112.646484375,11103.986328125,11112.3564453125,11112.3564453125,10356000.0
2022-07-14 11:11:00-04:00,11117.6337890625,11117.6337890625,11108.7236328125,11108.7236328125,11108.7236328125,9114000.0
2022-07-14 11:12:00-04:00,11107.158203125,11107.158203125,11100.33203125,11100.33203125,11100.33203125,8469000.0
2022-07-14 11:13:00-04:00,11101.21875,11101.21875,11098.3408203125,11098.3408203125,11098.3408203125,8025000.0
2022-07-14 11:14:00-04:00,11098.490234375,11098.490234375,11092.4150390625,11094.1953125,11094.1953125,6788000.0
2022-07-14 11:15:00-04:00,11092.849609375,11092.849609375,11085.5439453125,11087.2158203125,11087.2158203125,7759000.0
2022-07-14 11:17:00-04:00,11098.015625,11104.3525390625,11098.015625,11104.3525390625,11104.3525390625,16783000.0
2022-07-14 11:18:00-04:00,11111.0625,11113.076171875,11109.224609375,11109.6484375,11109.6484375,9464000.0
2022-07-14 11:19:00-04:00,11108.4345703125,11113.75390625,11108.4345703125,11113.75390625,11113.75390625,7299000.0
2022-07-14 11:20:00-04:00,11113.759765625,11121.2333984375,11113.759765625,11113.9599609375,11113.9599609375,7713000.0
2022-07-14 11:21:00-04:00,11114.0107421875,11117.6572265625,11112.8193359375,11116.7666015625,11116.7666015625,6756000.0
2022-07-14 11:22:00-04:00,11116.759765625,11134.966796875,11116.0791015625,11130.66796875,11130.66796875,6883000.0
2022-07-14 11:23:00-04:00,11130.6689453125,11130.6689453125,11124.736328125,11124.736328125,11124.736328125,10531000.0
2022-07-14 11:24:00-04:00,11124.4033203125,11126.1162109375,11124.1513671875,11125.1484375,11125.1484375,8112000.0
2022-07-14 11:25:00-04:00,11125.7119140625,11127.947265625,11125.029296875,11126.00390625,11126.00390625,7818000.0
2022-07-14 11:26:00-04:00,11126.9736328125,11129.609375,11126.9736328125,11128.1884765625,11128.1884765625,6696000.0
2022-07-14 11:27:00-04:00,11124.8212890625,11127.5029296875,11124.2099609375,11124.2099609375,11124.2099609375,8029000.0
2022-07-14 11:28:00-04:00,11124.546875,11124.859375,11121.9931640625,11124.8037109375,11124.8037109375,6887000.0
2022-07-14 11:29:00-04:00,11124.5673828125,11127.3740234375,11123.9072265625,11125.150390625,11125.150390625,7310000.0
2022-07-14 11:30:00-04:00,11125.646484375,11128.1025390625,11118.4130859375,11118.4130859375,11118.4130859375,7054000.0
2022-07-14 11:31:00-04:00,11118.11328125,11118.7333984375,11111.00390625,11111.00390625,11111.00390625,7445000.0
2022-07-14 11:32:00-04:00,11110.6669921875,11114.818359375,11110.6669921875,11114.818359375,11114.818359375,6274000.0
2022-07-14 11:33:00-04:00,11116.3193359375,11118.482421875,11113.1455078125,11114.171875,11114.171875,6225000.0
2022-07-14 11:34:00-04:00,11116.0537109375,11116.3212890625,11111.1630859375,11112.154296875,11112.154296875,6879000.0
2022-07-14 11:35:00-04:00,11112.3408203125,11112.3408203125,11103.70703125,11103.70703125,11103.70703125,5963000.0
2022-07-14 11:36:00-04:00,11103.078125,11104.3251953125,11101.7373046875,11104.21484375,11104.21484375,8105000.0
2022-07-14 11:37:00-04:00,11104.89453125,11106.03125,11103.9306640625,11105.1962890625,11105.1962890625,6362000.0
2022-07-14 11:38:00-04:00,11104.9765625,11119.0966796875,11102.7470703125,11119.0966796875,11119.0966796875,5796000.0
2022-07-14 11:39:00-04:00,11119.5693359375,11119.5693359375,11115.71875,11118.7412109375,11118.7412109375,10342000.0
2022-07-14 11:40:00-04:00,11120.68359375,11133.6357421875,11120.68359375,11133.6357421875,11133.6357421875,8852000.0
