,Open,High,Low,Close,Adj Close,Volume
2022-07-05 09:30:00-04:00,10972.2236328125,10972.2236328125,10947.4697265625,10953.396484375,10953.396484375,0.0
2022-07-05 09:31:00-04:00,10952.701171875,10952.701171875,10931.6845703125,10931.6845703125,10931.6845703125,24429911.0
2022-07-05 09:32:00-04:00,10932.291015625,10932.291015625,10913.8134765625,10914.5126953125,10914.5126953125,22995164.0
2022-07-05 09:33:00-04:00,10916.96484375,10929.7080078125,10914.7333984375,10929.7080078125,10929.7080078125,19608577.0
2022-07-05 09:34:00-04:00,10930.78515625,10942.095703125,10928.58984375,10928.58984375,10928.58984375,19557283.0
2022-07-05 09:35:00-04:00,10928.06640625,10933.8359375,10924.4951171875,10932.470703125,10932.470703125,18653289.0
2022-07-05 09:36:00-04:00,10932.0703125,10939.453125,10930.5048828125,10930.5048828125,10930.5048828125,19440991.0
2022-07-05 09:37:00-04:00,10925.9580078125,10927.6611328125,10919.3291015625,10920.6650390625,10920.6650390625,27636215.0
2022-07-05 09:38:00-04:00,10921.2080078125,10926.4365234375,10921.2080078125,10925.2841796875,10925.2841796875,15094925.0
2022-07-05 09:39:00-04:00,10921.580078125,10922.9326171875,10915.6640625,10915.6640625,10915.6640625,27138586.0
2022-07-05 09:40:00-04:00,10913.9287109375,10926.7236328125,10913.9287109375,10921.9365234375,10921.9365234375,19184585.0
2022-07-05 09:41:00-04:00,10920.193359375,10932.423828125,10916.7197265625,10932.423828125,10932.423828125,17784811.0
2022-07-05 09:42:00-04:00,10931.8310546875,10939.89453125,10923.513671875,10939.89453125,10939.89453125,20924502.0
2022-07-05 09:43:00-04:00,10940.2958984375,10942.513671875,10932.21875,10937.9990234375,10937.9990234375,18029367.0
2022-07-05 09:44:00-04:00,10935.6923828125,10937.544921875,10930.2919921875,10932.373046875,10932.373046875,16853824.0
2022-07-05 09:45:00-04:00,10930.4931640625,10952.1669921875,10926.4189453125,10952.1669921875,10952.1669921875,20110873.0
2022-07-05 09:46:00-04:00,10953.2451171875,10967.2607421875,10953.2451171875,10959.560546875,10959.560546875,20270108.0
2022-07-05 09:47:00-04:00,10956.763671875,10970.1572265625,10956.763671875,10970.1572265625,10970.1572265625,15632681.0
2022-07-05 09:48:00-04:00,10975.033203125,10989.38671875,10975.033203125,10987.2646484375,10987.2646484375,17497533.0
2022-07-05 09:49:00-04:00,10985.19140625,10986.099609375,10972.4130859375,10972.4130859375,10972.4130859375,17761038.0
2022-07-05 09:50:00-04:00,10976.896484375,10976.896484375,10960.345703125,10961.0517578125,10961.0517578125,16716739.0
2022-07-05 09:51:00-04:00,10954.439453125,10959.3662109375,10954.439453125,10957.2607421875,10957.2607421875,14928453.0
2022-07-05 09:52:00-04:00,10954.9775390625,10961.1259765625,10947.455078125,10947.455078125,10947.455078125,14292580.0
2022-07-05 09:53:00-04:00,10948.572265625,10954.755859375,10947.2568359375,10948.7255859375,10948.7255859375,13304700.0
2022-07-05 09:54:00-04:00,10950.029296875,10955.2880859375,10945.732421875,10953.880859375,10953.880859375,11814753.0
2022-07-05 09:55:00-04:00,10954.5048828125,10958.4541015625,10946.5029296875,10946.5029296875,10946.5029296875,13498706.0
2022-07-05 09:56:00-04:00,10944.7265625,10944.7265625,10926.6025390625,10926.9189453125,10926.9189453125,16021802.0
2022-07-05 09:57:00-04:00,10927.2119140625,10938.2919921875,10925.6953125,10937.306640625,10937.306640625,13554730.0
2022-07-05 09:58:00-04:00,10938.8251953125,10954.298828125,10938.8251953125,10954.298828125,10954.298828125,14835884.0
2022-07-05 09:59:00-04:00,10956.080078125,10965.484375,10956.080078125,10959.7744140625,10959.7744140625,14959222.0
2022-07-05 10:00:00-04:00,10951.607421875,10951.607421875,10934.728515625,10943.384765625,10943.384765625,15369693.0
2022-07-05 10:01:00-04:00,10956.982421875,10974.732421875,10956.982421875,10967.0009765625,10967.0009765625,20787469.0
2022-07-05 10:02:00-04:00,10967.7890625,10967.7890625,10956.494140625,10959.3759765625,10959.3759765625,15878079.0
2022-07-05 10:03:00-04:00,10959.4365234375,10964.3701171875,10952.0,10952.0,10952.0,12666065.0
2022-07-05 10:04:00-04:00,10946.015625,10946.015625,10922.4619140625,10923.208984375,10923.208984375,14721623.0
2022-07-05 10:05:00-04:00,10924.9052734375,10928.2236328125,10924.1328125,10927.13671875,10927.13671875,12759674.0
2022-07-05 10:06:00-04:00,10927.169921875,10937.62109375,10927.169921875,10936.42578125,10936.42578125,12701335.0
2022-07-05 10:07:00-04:00,10935.95703125,10944.0185546875,10935.95703125,10941.87109375,10941.87109375,9975722.0
2022-07-05 10:08:00-04:00,10942.1298828125,10942.1298828125,10933.2568359375,10936.7705078125,10936.7705078125,11498385.0
2022-07-05 10:09:00-04:00,10943.3515625,10953.81640625,10943.3515625,10953.81640625,10953.81640625,14407226.0
2022-07-05 10:10:00-04:00,10957.451171875,10959.576171875,10956.642578125,10957.6513671875,10957.6513671875,11084982.0
