Datetime,Open,High,Low,Close,Adj Close,Volume
2022-08-02 10:44:00-04:00,12354.0859375,12365.8310546875,12353.36328125,12364.5419921875,12364.5419921875,10956000
2022-08-02 10:45:00-04:00,12369.89453125,12369.89453125,12352.640625,12353.4892578125,12353.4892578125,12386000
2022-08-02 10:46:00-04:00,12352.001953125,12364.4892578125,12352.001953125,12364.2939453125,12364.2939453125,12707000
2022-08-02 10:47:00-04:00,12365.5810546875,12373.1884765625,12365.5810546875,12366.5947265625,12366.5947265625,13954000
2022-08-02 10:48:00-04:00,12365.8701171875,12368.1044921875,12363.404296875,12365.4326171875,12365.4326171875,11515000
2022-08-02 10:49:00-04:00,12365.72265625,12373.859375,12365.72265625,12373.859375,12373.859375,11346000
2022-08-02 10:50:00-04:00,12374.412109375,12381.7236328125,12371.3818359375,12381.7236328125,12381.7236328125,12101000
2022-08-02 10:51:00-04:00,12381.81640625,12383.154296875,12379.7783203125,12380.4169921875,12380.4169921875,11340000
2022-08-02 10:52:00-04:00,12379.8837890625,12401.783203125,12379.8837890625,12401.783203125,12401.783203125,12073000
2022-08-02 10:53:00-04:00,12400.02734375,12412.4052734375,12400.02734375,12412.4052734375,12412.4052734375,16372000
2022-08-02 10:54:00-04:00,12413.7041015625,12417.9482421875,12413.7041015625,12417.9482421875,12417.9482421875,13680000
2022-08-02 10:55:00-04:00,12416.1708984375,12418.17578125,12405.7431640625,12405.7431640625,12405.7431640625,13477000
2022-08-02 10:56:00-04:00,12404.4775390625,12404.4775390625,12396.7998046875,12396.830078125,12396.830078125,12052000
2022-08-02 10:57:00-04:00,12398.06640625,12399.076171875,12392.8115234375,12394.2509765625,12394.2509765625,11279000
2022-08-02 10:58:00-04:00,12391.935546875,12394.1484375,12389.11328125,12391.44921875,12391.44921875,10010000
2022-08-02 10:59:00-04:00,12391.89453125,12392.6015625,12389.9345703125,12391.6318359375,12391.6318359375,10667000
2022-08-02 11:00:00-04:00,12394.7451171875,12402.6318359375,12394.7451171875,12397.7578125,12397.7578125,10477000
2022-08-02 11:01:00-04:00,12399.3662109375,12401.1650390625,12393.6904296875,12394.857421875,12394.857421875,10108000
2022-08-02 11:02:00-04:00,12394.84765625,12395.875,12391.408203125,12392.3154296875,12392.3154296875,9079000
2022-08-02 11:03:00-04:00,12392.3837890625,12394.9609375,12387.8720703125,12387.8720703125,12387.8720703125,8624000
2022-08-02 11:04:00-04:00,12387.263671875,12393.0537109375,12387.263671875,12391.6181640625,12391.6181640625,9873000
2022-08-02 11:05:00-04:00,12391.66015625,12394.3095703125,12389.7236328125,12389.7236328125,12389.7236328125,9117000
2022-08-02 11:06:00-04:00,12387.68359375,12389.2626953125,12382.9970703125,12387.3876953125,12387.3876953125,8484000
2022-08-02 11:07:00-04:00,12387.84765625,12387.84765625,12383.3349609375,12384.2236328125,12384.2236328125,9008000
2022-08-02 11:08:00-04:00,12380.3134765625,12381.1787109375,12377.7021484375,12380.5,12380.5,8148000
2022-08-02 11:09:00-04:00,12380.939453125,12382.4931640625,12377.8955078125,12379.7607421875,12379.7607421875,9561000
2022-08-02 11:10:00-04:00,12380.3779296875,12380.3779296875,12367.6162109375,12367.7998046875,12367.7998046875,9169000
2022-08-02 11:11:00-04:00,12367.8564453125,12370.5498046875,12367.6552734375,12370.0048828125,12370.0048828125,9037000
2022-08-02 11:12:00-04:00,12370.9189453125,12372.5947265625,12370.513671875,12372.5947265625,12372.5947265625,8568000
2022-08-02 11:13:00-04:00,12372.9677734375,12372.9677734375,12367.666015625,12367.666015625,12367.666015625,6749000
2022-08-02 11:14:00-04:00,12367.3232421875,12369.767578125,12364.1484375,12364.306640625,12364.306640625,7606000
2022-08-02 11:15:00-04:00,12362.7001953125,12369.9052734375,12361.9326171875,12369.9052734375,12369.9052734375,8182000
2022-08-02 11:16:00-04:00,12367.384765625,12367.384765625,12361.125,12361.125,12361.125,8608000
2022-08-02 11:17:00-04:00,12362.10546875,12367.755859375,12362.10546875,12367.755859375,12367.755859375,7825000
2022-08-02 11:18:00-04:00,12369.1904296875,12373.98828125,12368.7705078125,12373.3271484375,12373.3271484375,8627000
2022-08-02 11:19:00-04:00,12373.46875,12376.78125,12369.6298828125,12370.6220703125,12370.6220703125,8276000
2022-08-02 11:20:00-04:00,12371.677734375,12371.677734375,12357.6240234375,12359.248046875,12359.248046875,8866000
2022-08-02 11:21:00-04:00,12359.0703125,12359.0703125,12354.73046875,12358.224609375,12358.224609375,8578000
2022-08-02 11:22:00-04:00,12359.5859375,12359.5859375,12356.3525390625,12357.56640625,12357.56640625,7577000
2022-08-02 11:23:00-04:00,12357.5595703125,12365.642578125,12357.5595703125,12365.3798828125,12365.3798828125,6072000
2022-08-02 11:24:00-04:00,12366.5869140625,12369.6953125,12366.3173828125,12368.720703125,12368.720703125,7682000
2022-08-02 11:25:00-04:00,12368.544921875,12376.412109375,12368.544921875,12376.412109375,12376.412109375,7552000
2022-08-02 11:26:00-04:00,12380.5263671875,12386.919921875,12380.017578125,12386.919921875,12386.919921875,9661000
2022-08-02 11:27:00-04:00,12386.654296875,12386.8828125,12382.2412109375,12384.251953125,12384.251953125,9059000
2022-08-02 11:28:00-04:00,12383.9228515625,12386.541015625,12381.6923828125,12386.541015625,12386.541015625,7299000
2022-08-02 11:29:00-04:00,12386.369140625,12390.3232421875,12384.7548828125,12388.3330078125,12388.3330078125,7263000
2022-08-02 11:30:00-04:00,12388.2880859375,12388.66796875,12373.2822265625,12374.13671875,12374.13671875,8849000
2022-08-02 11:31:00-04:00,12371.669921875,12371.669921875,12355.44140625,12356.8134765625,12356.8134765625,10140000
2022-08-02 11:32:00-04:00,12356.396484375,12363.306640625,12356.396484375,12360.201171875,12360.201171875,7441000
2022-08-02 11:33:00-04:00,12359.21484375,12363.484375,12358.53125,12362.34375,12362.34375,6904000
2022-08-02 11:34:00-04:00,12361.88671875,12368.2158203125,12361.88671875,12368.2158203125,12368.2158203125,7215000
2022-08-02 11:35:00-04:00,12368.1201171875,12380.107421875,12368.1201171875,12379.7412109375,12379.7412109375,8214000
2022-08-02 11:36:00-04:00,12379.1015625,12388.6533203125,12379.1015625,12388.6533203125,12388.6533203125,7671000
2022-08-02 11:37:00-04:00,12387.6572265625,12394.0166015625,12387.6572265625,12393.607421875,12393.607421875,8493000
2022-08-02 11:38:00-04:00,12395.544921875,12398.654296875,12394.6083984375,12398.0703125,12398.0703125,9168000
2022-08-02 11:39:00-04:00,12397.369140625,12397.369140625,12393.783203125,12396.5537109375,12396.5537109375,8532000
2022-08-02 11:40:00-04:00,12397.095703125,12397.19921875,12392.7255859375,12393.0791015625,12393.0791015625,7654000
2022-08-02 11:41:00-04:00,12392.8828125,12397.2587890625,12392.8828125,12397.2587890625,12397.2587890625,7714000
2022-08-02 11:42:00-04:00,12398.140625,12404.9794921875,12398.140625,12403.62109375,12403.62109375,9035000
2022-08-02 11:43:00-04:00,12402.884765625,12405.322265625,12402.8154296875,12402.8154296875,12402.8154296875,7943000
2022-08-02 11:44:00-04:00,12403.236328125,12406.5673828125,12401.15234375,12401.15234375,12401.15234375,7882000
2022-08-02 11:45:00-04:00,12402.69921875,12402.8701171875,12401.259765625,12402.1171875,12402.1171875,7516000
2022-08-02 11:46:00-04:00,12403.9248046875,12405.5537109375,12401.3125,12401.744140625,12401.744140625,6146000
2022-08-02 11:47:00-04:00,12401.009765625,12401.55859375,12394.7451171875,12394.8759765625,12394.8759765625,7341000
2022-08-02 11:48:00-04:00,12394.736328125,12399.330078125,12394.736328125,12399.1416015625,12399.1416015625,7676000
2022-08-02 11:49:00-04:00,12398.984375,12405.4921875,12398.984375,12405.4921875,12405.4921875,7240000
2022-08-02 11:50:00-04:00,12407.4453125,12407.4453125,12401.5712890625,12401.5712890625,12401.5712890625,8413000
2022-08-02 11:51:00-04:00,12400.6123046875,12403.3828125,12400.6123046875,12402.099609375,12402.099609375,7124000
2022-08-02 11:52:00-04:00,12402.783203125,12405.0966796875,12402.3203125,12403.0205078125,12403.0205078125,8684000
2022-08-02 11:53:00-04:00,12404.0908203125,12407.6396484375,12404.0908203125,12406.4482421875,12406.4482421875,7054000
2022-08-02 11:54:00-04:00,12405.6298828125,12408.03125,12405.6298828125,12407.2890625,12407.2890625,7617000
2022-08-02 11:55:00-04:00,12407.13671875,12407.4619140625,12404.234375,12404.3037109375,12404.3037109375,8245000
2022-08-02 11:56:00-04:00,12404.3115234375,12404.9521484375,12401.3642578125,12404.9521484375,12404.9521484375,7533000
2022-08-02 11:57:00-04:00,12405.93359375,12414.8984375,12405.93359375,12414.8984375,12414.8984375,7882000
2022-08-02 11:58:00-04:00,12414.1064453125,12414.1064453125,12402.666015625,12402.666015625,12402.666015625,7322000
2022-08-02 11:59:00-04:00,12402.98828125,12402.98828125,12399.265625,12402.48046875,12402.48046875,8271000
2022-08-02 12:00:00-04:00,12404.4140625,12411.4814453125,12401.7197265625,12401.7197265625,12401.7197265625,7802000
2022-08-02 12:01:00-04:00,12401.404296875,12412.2763671875,12401.162109375,12411.5732421875,12411.5732421875,9226000
2022-08-02 12:02:00-04:00,12411.3271484375,12426.7509765625,12410.8447265625,12426.7509765625,12426.7509765625,6437000
2022-08-02 12:03:00-04:00,12428.4462890625,12429.7900390625,12427.0283203125,12427.0283203125,12427.0283203125,9017000
2022-08-02 12:04:00-04:00,12427.3525390625,12431.384765625,12426.3935546875,12428.2763671875,12428.2763671875,10948000
2022-08-02 12:05:00-04:00,12427.396484375,12427.396484375,12423.1796875,12423.349609375,12423.349609375,3060000
2022-08-02 12:06:00-04:00,12423.5908203125,12428.35546875,12423.5908203125,12426.9375,12426.9375,6542000
2022-08-02 12:07:00-04:00,12427.4921875,12428.6884765625,12425.6953125,12425.6953125,12425.6953125,7362000
2022-08-02 12:08:00-04:00,12425.08984375,12425.369140625,12422.1064453125,12425.283203125,12425.283203125,7167000
2022-08-02 12:09:00-04:00,12425.1630859375,12425.1630859375,12422.564453125,12423.1962890625,12423.1962890625,6978000
2022-08-02 12:10:00-04:00,12423.0009765625,12423.271484375,12418.533203125,12423.271484375,12423.271484375,6738000
2022-08-02 12:11:00-04:00,12423.0986328125,12425.8203125,12422.431640625,12425.8203125,12425.8203125,7605000
2022-08-02 12:12:00-04:00,12425.9697265625,12429.763671875,12425.67578125,12427.5283203125,12427.5283203125,6306000
2022-08-02 12:13:00-04:00,12427.9892578125,12437.16015625,12427.9892578125,12437.16015625,12437.16015625,6492000
2022-08-02 12:14:00-04:00,12437.7060546875,12437.8173828125,12433.9755859375,12436.2783203125,12436.2783203125,7578000
2022-08-02 12:15:00-04:00,12435.935546875,12442.7177734375,12434.98828125,12442.6484375,12442.6484375,13567000
2022-08-02 12:16:00-04:00,12442.93359375,12442.93359375,12441.6494140625,12442.5810546875,12442.5810546875,4276000
2022-08-02 12:17:00-04:00,12442.9150390625,12454.005859375,12442.9150390625,12454.005859375,12454.005859375,8426000
2022-08-02 12:18:00-04:00,12454.935546875,12462.03125,12454.935546875,12461.3359375,12461.3359375,10245000
2022-08-02 12:19:00-04:00,12460.5625,12465.2119140625,12458.169921875,12465.2119140625,12465.2119140625,9819000
2022-08-02 12:20:00-04:00,12466.251953125,12470.73046875,12462.892578125,12470.73046875,12470.73046875,10547000
2022-08-02 12:21:00-04:00,12471.1220703125,12481.453125,12469.892578125,12481.453125,12481.453125,15051000
2022-08-02 12:22:00-04:00,12480.6689453125,12480.6689453125,12475.5263671875,12477.03515625,12477.03515625,4742000
2022-08-02 12:23:00-04:00,12477.2001953125,12477.2001953125,12473.923828125,12477.0009765625,12477.0009765625,12662000
2022-08-02 12:24:00-04:00,12477.3720703125,12482.33984375,12476.185546875,12482.33984375,12482.33984375,4472000
2022-08-02 12:25:00-04:00,12483.1494140625,12486.2177734375,12478.90625,12479.2119140625,12479.2119140625,8636000
2022-08-02 12:26:00-04:00,12478.6162109375,12483.5068359375,12478.529296875,12482.3095703125,12482.3095703125,7539000
2022-08-02 12:27:00-04:00,12482.0693359375,12482.7392578125,12478.32421875,12482.7392578125,12482.7392578125,8120000
2022-08-02 12:28:00-04:00,12482.7900390625,12485.6025390625,12482.134765625,12485.103515625,12485.103515625,6656000
2022-08-02 12:29:00-04:00,12484.3955078125,12485.3818359375,12481.7109375,12483.4970703125,12483.4970703125,10286000
2022-08-02 12:30:00-04:00,12485.650390625,12486.9482421875,12483.7412109375,12484.751953125,12484.751953125,4005000
2022-08-02 12:31:00-04:00,12484.5087890625,12484.5087890625,12478.9501953125,12479.3134765625,12479.3134765625,11384000
2022-08-02 12:32:00-04:00,12479.3154296875,12481.8359375,12477.2783203125,12481.6904296875,12481.6904296875,4105000
2022-08-02 12:33:00-04:00,12481.6689453125,12482.203125,12478.4736328125,12478.72265625,12478.72265625,10144000
2022-08-02 12:34:00-04:00,12478.5009765625,12478.5009765625,12475.3701171875,12477.373046875,12477.373046875,3503000
2022-08-02 12:35:00-04:00,12480.2880859375,12482.1484375,12480.2880859375,12480.740234375,12480.740234375,10745000
2022-08-02 12:36:00-04:00,12480.99609375,12481.1474609375,12478.13671875,12479.0048828125,12479.0048828125,3611000
2022-08-02 12:37:00-04:00,12478.4072265625,12480.9873046875,12478.1005859375,12480.0673828125,12480.0673828125,7874000
2022-08-02 12:38:09-04:00,12479.91796875,12479.91796875,12479.91796875,12479.91796875,12479.91796875,0
